Date,Time,VRATE,PBLH,WIND_SPEED(GUST),PRATE,Temp,pixelID,lat,lon,u10,v10,u20,v20,u30,v30,u40,v40,u50,v50,u80,v80,u100,v100,file
2023-06-30,6,4000,0,2.40979,1.92E-05,316.30002,A,13.75,100.5,1.1338965,1.103562,1.1499707,1.1816138,1.1990722,1.2556103,1.2707715,1.7522315,1.5289209,1.5763257,1.6014062,1.6057422,1.6102978,1.6048511,gfs.0p25.2023063006.f000.grib2
2023-06-30,6,4000,0,2.40979,1.28E-05,311.80002,B,13.75,100.75,1.5938965,1.553562,1.6299707,1.6716138,1.7090722,1.7756103,1.8007715,1.5022315,1.4289209,1.4963257,1.5314063,1.5457422,1.5802978,1.584851,gfs.0p25.2023063006.f000.grib2
2023-06-30,6,10000,0,4.50979,8.00E-07,314.30002,C,14,100.5,2.3738966,2.543562,2.6799707,2.7816138,2.8590722,3.0256104,3.1107714,2.3122315,2.208921,2.2963257,2.3514063,2.3857422,2.4302979,2.4448512,gfs.0p25.2023063006.f000.grib2
2023-06-30,6,4000,0,2.70979,0.000328,312.90002,D,13.75,100.25,0.23389648,0.32356203,0.3399707,0.35161376,0.36907226,0.42561036,0.46077147,2.1222315,1.8689209,1.9263257,1.9514062,1.9657422,1.9602978,1.944851,gfs.0p25.2023063006.f000.grib2
2023-06-30,12,2000,0,4.819908,0,306.21872,A,13.75,100.5,0.0072216797,-0.060991213,-0.081689455,-0.092734374,-0.10947754,-0.1589502,-0.15467773,4.424043,4.755581,5.26343,5.5431275,5.667407,5.8907275,5.9367676,gfs.0p25.2023063012.f000.grib2
2023-06-30,12,2000,0,5.119908,0,304.41873,B,13.75,100.75,-0.12277832,-0.05099121,-0.021689452,0.007265625,0.03052246,0.13104981,0.13532227,4.314043,4.675581,5.18343,5.5131273,5.6974072,6.0307274,6.0967674,gfs.0p25.2023063012.f000.grib2
2023-06-30,12,2000,0,4.619908,0,305.51874,C,14,100.5,1.2672217,1.3590088,1.5083106,1.5972656,1.6505225,1.7410498,1.7953223,3.124043,3.5055811,3.9134302,4.1931276,4.377407,4.7707276,4.946768,gfs.0p25.2023063012.f000.grib2
2023-06-30,12,2000,0,5.619908,0,303.1187,D,13.75,100.25,-0.7427783,-0.87099123,-0.98168945,-1.0627344,-1.1194775,-1.2089502,-1.2946777,3.914043,4.275581,4.74343,5.0331273,5.207407,5.6007276,5.7667675,gfs.0p25.2023063012.f000.grib2
2023-06-30,18,3000,0,5.7109046,1.04E-05,303.85794,A,13.75,100.5,-0.8466919,-0.89980716,-0.9837256,-1.0374756,-1.054895,-1.1000781,-1.1045362,3.6807373,4.1640162,4.6191087,4.919155,5.1068482,5.525039,5.696245,gfs.0p25.2023063018.f000.grib2
2023-06-30,18,3000,0,6.9109044,6.80E-06,301.45795,B,13.75,100.75,-1.2166919,-1.2898071,-1.3937256,-1.4574755,-1.504895,-1.5700781,-1.5945362,3.3707373,3.894016,4.3491087,4.6991553,4.956848,5.595039,5.876245,gfs.0p25.2023063018.f000.grib2
2023-06-30,18,3000,0,6.510905,3.04E-05,302.75793,C,14,100.5,-0.4766919,-0.5198071,-0.5737256,-0.61747557,-0.634895,-0.68007815,-0.69453615,3.4007373,3.9440162,4.449109,4.7891555,5.016848,5.555039,5.816245,gfs.0p25.2023063018.f000.grib2
2023-06-30,18,1000,0,4.4109044,4.00E-07,302.55795,D,13.75,100.25,1.1033081,1.2201929,1.3362744,1.4425244,1.505105,1.6799219,1.7654638,1.9407372,2.1840162,2.4191089,2.6091552,2.756848,3.125039,3.326245,gfs.0p25.2023063018.f000.grib2
2023-06-13,6,9000,0,6.9170914,0,307.3,A,13.75,100.5,3.7201514,4.061863,4.3686476,4.5794826,4.7301464,5.0348973,5.1511426,3.2125292,3.429756,3.6828856,3.856333,3.9588306,4.169893,4.2411036,gfs.0p25.2023061306.f000.grib2
2023-07-01,0,300,0,1.922231,0.0004824,301.49997,A,13.75,100.5,1.3962866,1.5204272,1.6376415,1.7096485,1.7512354,1.8113476,1.8246241,0.55480224,0.5896875,0.6401123,0.6674048,0.67482424,0.71612304,0.7332935,gfs.0p25.2023070100.f000.grib2
2023-07-01,0,100,0,1.8222309,0.0002184,300.69998,B,13.75,100.75,1.2262866,1.4804273,1.6876416,1.8096484,1.8812354,1.9913477,1.994624,0.8948023,0.9596875,1.0101123,1.0474048,1.0948242,1.186123,1.2232934,gfs.0p25.2023070100.f000.grib2
2023-07-01,0,0,0,0.6222309,4.88E-05,301.59998,C,14,100.5,0.13628662,0.16042724,0.1876416,0.19964844,0.22123535,0.26134765,0.30462402,0.30480224,0.3096875,0.32011232,0.31740478,0.3248242,0.31612304,0.31329346,gfs.0p25.2023070100.f000.grib2
2023-07-01,0,100,0,1.6222309,0.0005728,300.59998,D,13.75,100.25,1.1762866,1.2804272,1.3676416,1.4396484,1.4912354,1.5913477,1.654624,0.73480225,0.7296875,0.7301123,0.73740476,0.73482424,0.736123,0.7232935,gfs.0p25.2023070100.f000.grib2
2023-07-01,6,4200,0,2.6,0,315.258,A,13.75,100.5,0.42499268,0.46251953,0.49180663,0.5058545,0.52981204,0.567124,0.59284425,2.9748657,2.7509546,2.874358,2.9439259,2.9826367,3.0589674,3.0629785,gfs.0p25.2023070106.f000.grib2
2023-07-01,6,4500,0,2.9,0,314.658,B,13.75,100.75,-0.35500732,-0.19748047,-0.18819337,-0.16414551,-0.16018799,-0.10287598,-0.07715576,3.0548658,2.8609545,2.9843578,3.0639257,3.1126368,3.1889672,3.2129786,gfs.0p25.2023070106.f000.grib2
2023-07-01,6,5000,0,2.7,0,313.85797,C,14,100.5,-0.35500732,-0.22748047,-0.22819336,-0.2241455,-0.21018799,-0.18287598,-0.15715577,2.6848657,2.4809546,2.594358,2.663926,2.7026367,2.7889674,2.8329785,gfs.0p25.2023070106.f000.grib2
2023-07-01,6,4800,0,2.6,0,316.05798,D,13.75,100.25,0.6149927,0.6125195,0.64180666,0.6658545,0.679812,0.72712404,0.7528442,2.9148657,2.6809547,2.784358,2.8439257,2.8726368,2.9289672,2.9329786,gfs.0p25.2023070106.f000.grib2
2023-07-01,12,6000,0,7.3030877,0,304.95798,A,13.75,100.5,-0.42641357,-0.4203662,-0.4441333,-0.4728247,-0.47919434,-0.485437,-0.47089112,5.664827,6.188296,6.7846045,7.175481,7.4277,7.919519,8.099013,gfs.0p25.2023070112.f000.grib2
2023-07-01,12,6000,0,8.203088,0,302.85797,B,13.75,100.75,0.32358643,0.4396338,0.5158667,0.56717527,0.60080564,0.714563,0.7791089,5.7848268,6.318296,6.9646044,7.375481,7.6477003,8.219519,8.449014,gfs.0p25.2023070112.f000.grib2
2023-07-01,12,6000,0,7.8030877,0,304.05798,C,14,100.5,0.26358643,0.24963379,0.2658667,0.2671753,0.27080566,0.27456298,0.2691089,6.0348268,6.5982957,7.2546043,7.725481,8.0477,8.729519,8.999014,gfs.0p25.2023070112.f000.grib2
2023-07-01,12,4000,0,7.203088,0,302.25797,D,13.75,100.25,-0.53641355,-0.6103662,-0.6641333,-0.7128247,-0.73919433,-0.815437,-0.8408911,4.644827,5.128296,5.6546044,6.015481,6.2577,6.789519,7.0290136,gfs.0p25.2023070112.f000.grib2
2023-07-01,18,3200,0,4.8153567,0,303.1224,A,13.75,100.5,1.7504126,1.9910669,2.2115893,2.3690526,2.4611573,2.6777906,2.7662597,2.912954,3.2219508,3.5573707,3.7609718,3.8940113,4.159424,4.2473073,gfs.0p25.2023070118.f000.grib2
2023-07-01,18,3700,0,7.0153565,0,301.5224,B,13.75,100.75,1.3704126,1.6110669,1.8115894,1.9490527,2.0611572,2.3177905,2.4462597,4.132954,4.591951,5.0773706,5.400972,5.6140113,6.1094236,6.317307,gfs.0p25.2023070118.f000.grib2
2023-07-01,18,2200,0,6.1153564,0,301.0224,C,14,100.5,1.7204126,1.981067,2.2315893,2.4190528,2.5711572,2.9377906,3.1262598,2.3629541,2.6819506,3.0173707,3.2609718,3.4540112,3.9294238,4.167307,gfs.0p25.2023070118.f000.grib2
2023-07-01,18,1700,0,6.3153567,0,300.4224,D,13.75,100.25,1.7304126,1.981067,2.2315893,2.4390528,2.6411572,3.1677904,3.4962597,2.3129542,2.5719507,2.8473706,3.0809717,3.2840111,3.7594237,3.997307,gfs.0p25.2023070118.f000.grib2
2023-07-02,0,1700,0,3.7193236,0,303.2,A,13.75,100.5,1.6396044,1.8098023,1.9825048,2.075984,2.1282568,2.2076952,2.2376928,2.186272,2.4031372,2.6304493,2.7591894,2.822998,2.9501123,2.974414,gfs.0p25.2023070200.f000.grib2
2023-07-02,0,2300,0,4.3193235,0,302.6,B,13.75,100.75,1.5996045,1.8198023,1.9925048,2.105984,2.1782568,2.3476954,2.417693,2.296272,2.5631373,2.7804492,2.9191895,3.012998,3.1901124,3.264414,gfs.0p25.2023070200.f000.grib2
2023-07-02,0,1300,0,3.6193237,0,301.8,C,14,100.5,0.5796045,0.6398022,0.7025049,0.7459839,0.76825684,0.8276953,0.8676929,1.976272,2.263137,2.5104492,2.6691895,2.772998,3.0201123,3.134414,gfs.0p25.2023070200.f000.grib2
2023-07-02,0,800,0,3.6193237,0,301.7,D,13.75,100.25,1.2796044,1.4198022,1.5425049,1.6159838,1.6582569,1.7476953,1.8076929,1.986272,2.2031372,2.4104493,2.5291893,2.592998,2.7501123,2.824414,gfs.0p25.2023070200.f000.grib2
2023-07-02,6,6300,0,3.9343507,1.52E-05,310.151,A,13.75,100.5,-0.28484863,-0.15381348,-0.1346582,-0.11302734,-0.09765137,-0.03534668,0.0031201171,4.4317017,4.558899,4.866338,5.0526686,5.1407566,5.30521,5.340886,gfs.0p25.2023070206.f000.grib2
2023-07-02,6,5500,0,5.034351,5.84E-05,307.95102,B,13.75,100.75,-0.90484864,-0.68381345,-0.6746582,-0.66302735,-0.6276514,-0.5353467,-0.45687988,5.061702,5.318899,5.6963377,5.9226685,6.030757,6.23521,6.300886,gfs.0p25.2023070206.f000.grib2
2023-07-02,6,5700,0,3.734351,1.76E-05,307.151,C,14,100.5,0.17515136,0.28618652,0.3153418,0.34697264,0.37234864,0.44465333,0.4931201,3.1917017,3.4088988,3.656338,3.8026686,3.9007568,4.04521,4.090886,gfs.0p25.2023070206.f000.grib2
2023-07-02,6,6000,0,3.6343508,0,309.851,D,13.75,100.25,0.26515138,0.46618652,0.50534177,0.54697263,0.57234865,0.6546533,0.7031201,3.5517015,3.6788988,3.8663378,3.9826684,4.0407567,4.14521,4.1608863,gfs.0p25.2023070206.f000.grib2
2023-07-02,12,4600,0,5.5,0,304.92548,A,13.75,100.5,2.2430542,2.5270727,2.779878,2.949558,3.0591748,3.2865381,3.3801441,3.2776415,3.52343,3.8446703,4.042554,4.150796,4.363962,4.4167824,gfs.0p25.2023070212.f000.grib2
2023-07-02,12,4900,0,7.3,0,303.02548,B,13.75,100.75,1.6930542,1.9570727,2.179878,2.3295581,2.429175,2.686538,2.810144,4.7276416,5.18343,5.7046704,6.0325537,6.260796,6.7339625,6.9367824,gfs.0p25.2023070212.f000.grib2
2023-07-02,12,3300,0,6.7,0,301.3255,C,14,100.5,2.5030541,2.8070726,3.149878,3.379558,3.5591748,3.9565382,4.130144,2.8576417,3.2434301,3.6546705,3.9525537,4.190796,4.7339625,4.9767823,gfs.0p25.2023070212.f000.grib2
2023-07-02,12,1000,0,5.3,0,300.8255,D,13.75,100.25,1.2430542,1.4970727,1.699878,1.909558,2.1091747,2.7165382,3.1101441,2.3676417,2.6134303,2.8646705,3.0725536,3.2507958,3.6539624,3.8167822,gfs.0p25.2023070212.f000.grib2
2023-07-02,18,5500,0,6.3011513,0,303.2,A,13.75,100.5,1.9816504,2.2207177,2.45448,2.6156836,2.726726,2.9888916,3.0972145,4.0534887,4.476074,4.923086,5.227144,5.4485717,5.918916,6.1034813,gfs.0p25.2023070218.f000.grib2
2023-07-02,18,4700,0,8.001151,9.92E-05,301.5,B,13.75,100.75,2.2016504,2.5207179,2.79448,2.9956837,3.1367261,3.5088916,3.6772144,4.013489,4.516074,5.013086,5.3471437,5.578572,6.158916,6.4034815,gfs.0p25.2023070218.f000.grib2
2023-07-02,18,3200,0,6.1011515,0,300.90002,C,14,100.5,1.3016504,1.4407178,1.60448,1.7056836,1.7967261,1.9588916,2.0272143,2.7634888,3.1660743,3.573086,3.8771436,4.1185718,4.718916,5.0134816,gfs.0p25.2023070218.f000.grib2
2023-07-02,18,1700,0,5.8011513,0,300.2,D,13.75,100.25,1.1416504,1.2707177,1.42448,1.5356836,1.626726,1.8788916,2.0272143,2.9334888,3.3160741,3.713086,4.0271435,4.2785716,4.888916,5.1734815,gfs.0p25.2023070218.f000.grib2
2023-07-03,0,8200,0,8.007227,0,303.057,A,13.75,100.5,2.3932667,2.6885107,2.9760718,3.1529396,3.2800684,3.537229,3.6423707,3.177168,3.5050514,3.8454542,4.062981,4.1967483,4.4724903,4.5628514,gfs.0p25.2023070300.f000.grib2
2023-07-03,0,6900,0,6.8072267,0,302.057,B,13.75,100.75,2.2832665,2.6185107,2.9060717,3.1029394,3.2300684,3.557229,3.7223706,3.187168,3.5750513,3.9454541,4.192981,4.356748,4.7024903,4.8628516,gfs.0p25.2023070300.f000.grib2
2023-07-03,0,8200,0,8.007227,0,301.65698,C,14,100.5,1.9432666,2.2585108,2.5260718,2.7229395,2.8700683,3.207229,3.3923707,3.567168,4.0150514,4.485454,4.782981,4.986748,5.4524903,5.6728516,gfs.0p25.2023070300.f000.grib2
2023-07-03,0,4000,0,7.4072266,0,301.057,D,13.75,100.25,1.0432667,1.2285107,1.3660718,1.4829395,1.5700684,1.877229,2.1423707,2.917168,3.2650514,3.6154542,3.8529809,4.026748,4.4924903,4.7528515,gfs.0p25.2023070300.f000.grib2
2023-07-03,6,8700,0,7.7078733,0,305.41974,A,13.75,100.5,2.3975537,2.6372802,2.8686547,3.0054176,3.0910254,3.2932715,3.3755689,3.355554,3.6139746,3.9220338,4.1012697,4.216023,4.4242115,4.495244,gfs.0p25.2023070306.f000.grib2
2023-07-03,6,9600,0,6.8078737,0,306.61975,B,13.75,100.75,3.8475537,4.1572804,4.4486547,4.6354175,4.751025,4.9932714,5.085569,3.345554,3.5739746,3.8320336,3.9812696,4.076023,4.244211,4.295244,gfs.0p25.2023070306.f000.grib2
2023-07-03,6,7700,0,7.5078735,8.40E-05,304.31973,C,14,100.5,3.4975538,3.7772803,4.128655,4.3454175,4.481025,4.7532716,4.875569,3.105554,3.4039745,3.7220337,3.9412696,4.086023,4.3742113,4.495244,gfs.0p25.2023070306.f000.grib2
2023-07-03,6,4700,0,6.3078737,0,302.91974,D,13.75,100.25,1.0675538,1.1772803,1.2886548,1.3654175,1.4110254,1.5232714,1.5855689,2.875554,3.1739745,3.4820337,3.6912696,3.8260229,4.1442113,4.275244,gfs.0p25.2023070306.f000.grib2
2023-07-03,12,6400,0,9,0,301.08035,A,13.75,100.5,2.6449049,3.0844288,3.4634767,3.7408814,3.9445019,4.424011,4.669951,3.425442,3.742412,4.160725,4.4269457,4.612356,5.0090966,5.171875,gfs.0p25.2023070312.f000.grib2
2023-07-03,12,3200,0,7.6,0,300.28033,B,13.75,100.75,2.5649047,2.9644287,3.3034766,3.5308814,3.7045019,4.124011,4.319951,3.1154418,3.3524122,3.670725,3.8869457,4.022356,4.2990966,4.401875,gfs.0p25.2023070312.f000.grib2
2023-07-03,12,3900,0,8.2,0,299.68036,C,14,100.5,1.9049048,2.2444286,2.5334766,2.7508814,2.914502,3.3540113,3.5799513,3.755442,4.2324123,4.7307253,5.076946,5.3423557,5.9690967,6.271875,gfs.0p25.2023070312.f000.grib2
2023-07-03,12,1600,0,7.2,0,298.48035,D,13.75,100.25,0.8949048,1.1244287,1.3234766,1.5008813,1.6545019,2.2340112,2.6599512,3.225442,3.6224122,4.100725,4.4269457,4.662356,5.2590966,5.481875,gfs.0p25.2023070312.f000.grib2
2023-07-03,18,700,0,4.1173096,1.60E-05,301.57318,A,13.75,100.5,1.3536572,1.5560718,1.7550025,1.907959,2.0218432,2.3527465,2.5191627,1.3486475,1.5669458,1.7666968,1.9328711,2.0594018,2.3970995,2.5854566,gfs.0p25.2023070318.f000.grib2
2023-07-03,18,300,0,2.7173095,0.0002896,300.37317,B,13.75,100.75,-0.15634277,-0.093928225,-0.06499756,0.007958984,0.09184326,0.3627466,0.49916258,1.7086475,1.9969459,2.2566967,2.432871,2.5594018,2.8270996,2.9154565,gfs.0p25.2023070318.f000.grib2
2023-07-03,18,2200,0,8.017309,0,299.87317,C,14,100.5,2.4536572,2.8660717,3.2550025,3.567959,3.8418434,4.5827465,5.0091624,1.5686475,1.8469458,2.1166968,2.3428712,2.5394018,3.0970995,3.4454565,gfs.0p25.2023070318.f000.grib2
2023-07-03,18,400,0,4.2173095,0,298.67316,D,13.75,100.25,1.9936572,2.2760718,2.5450025,2.7779589,2.9918432,3.5027466,3.7091627,1.6286474,1.8769459,2.1066968,2.3228712,2.5194018,3.0570996,3.3154566,gfs.0p25.2023070318.f000.grib2
2023-07-04,0,500,0,4.0082636,0.0001488,300.7,A,13.75,100.5,1.014873,1.1905884,1.3538135,1.4847925,1.5857714,1.819629,1.9138207,1.8178467,2.1996093,2.5630689,2.8223486,3.003938,3.392163,3.5417433,gfs.0p25.2023070400.f000.grib2
2023-07-04,0,500,0,4.208264,0.0002016,299.9,B,13.75,100.75,1.014873,1.1805884,1.3238134,1.4547925,1.5657715,1.829629,1.9538208,2.0278466,2.4496093,2.8330688,3.1123486,3.323938,3.7821631,3.9417431,gfs.0p25.2023070400.f000.grib2
2023-07-04,0,300,0,2.908264,4.32E-05,300.4,C,14,100.5,0.23487304,0.2805884,0.32381347,0.36479247,0.41577148,0.5996289,0.7338208,1.2878467,1.4796094,1.6330688,1.7823486,1.923938,2.362163,2.5917432,gfs.0p25.2023070400.f000.grib2
2023-07-04,0,300,0,3.408264,0,299.3,D,13.75,100.25,1.174873,1.3005884,1.4138135,1.5247924,1.6157715,1.8596289,1.9438208,1.7678467,1.9896094,2.1930687,2.3823485,2.573938,3.0521631,3.221743,gfs.0p25.2023070400.f000.grib2
2023-07-04,6,3400,0,3.5033028,4.52E-05,303.9,A,13.75,100.5,1.9554932,2.1588256,2.329126,2.43156,2.489795,2.6292455,2.6909888,0.98851806,1.0570239,1.1219336,1.164353,1.1780347,1.2034229,1.1975659,gfs.0p25.2023070406.f000.grib2
2023-07-04,6,4800,0,4.303303,2.80E-06,304,B,13.75,100.75,2.6854932,2.8688257,3.049126,3.16156,3.219795,3.3392456,3.3709888,1.928518,2.097024,2.2519336,2.354353,2.4080346,2.523423,2.557566,gfs.0p25.2023070406.f000.grib2
2023-07-04,6,3000,0,4.203303,9.04E-05,301.6,C,14,100.5,2.5354931,2.8588257,3.179126,3.38156,3.519795,3.8192456,3.9709888,-0.13148193,-0.072976075,-0.0680664,-0.05564697,-0.03196533,0.04342285,0.08756592,gfs.0p25.2023070406.f000.grib2
2023-07-04,6,4800,0,4.603303,0,304.8,D,13.75,100.25,3.315493,3.5488257,3.799126,3.94156,4.0297947,4.1892457,4.250989,0.30851805,0.41702393,0.4719336,0.50435305,0.5280347,0.59342283,0.6375659,gfs.0p25.2023070406.f000.grib2
2023-07-04,12,2000,0,5.9,0,301.47556,A,13.75,100.5,1.6723877,1.9110986,2.1537232,2.3214355,2.4603002,2.7925928,2.975735,-1.9092896,-2.138369,-2.4094262,-2.5830834,-2.7136278,-2.9789648,-3.0863209,gfs.0p25.2023070412.f000.grib2
2023-07-04,12,1000,0,4.2,0,299.97556,B,13.75,100.75,1.0223877,1.2010987,1.3437232,1.4714355,1.6003003,1.9525927,2.1657348,-2.2692895,-2.5983691,-2.9194262,-3.1130836,-3.233628,-3.4189649,-3.4363208,gfs.0p25.2023070412.f000.grib2
2023-07-04,12,0,0,3.1,0,299.17557,C,14,100.5,0.3423877,0.44109863,0.51372313,0.61143553,0.7303003,1.1525928,1.4357349,-1.8792895,-2.0783691,-2.2994263,-2.4730835,-2.613628,-2.9589648,-3.0863209,gfs.0p25.2023070412.f000.grib2
2023-07-04,12,1000,0,5.7,0,299.47556,D,13.75,100.25,1.6323876,1.8810986,2.123723,2.3314354,2.5203004,3.0325928,3.3457348,-2.1092896,-2.368369,-2.6394262,-2.8630836,-3.053628,-3.4789648,-3.6563208,gfs.0p25.2023070412.f000.grib2
2023-07-04,18,0,0,1.4012703,0,300.59998,A,13.75,100.5,0.49483398,0.56065917,0.62042725,0.6801001,0.7534351,0.991897,1.1551416,-0.96738523,-1.0153564,-1.0717871,-1.0949756,-1.1181568,-1.0975097,-1.0362281,gfs.0p25.2023070418.f000.grib2
2023-07-04,18,0,0,1.2012703,0,299.39996,B,13.75,100.75,-0.28516603,-0.24934082,-0.22957276,-0.1998999,-0.15656494,-0.008103027,0.1051416,-1.1673852,-1.1953565,-1.2317871,-1.2449756,-1.2381568,-1.1775098,-1.116228,gfs.0p25.2023070418.f000.grib2
2023-07-04,18,0,0,1.2012703,0,298.8,C,14,100.5,0.614834,0.7206592,0.80042726,0.8801001,0.98343503,1.3018969,1.5251416,-0.88738525,-0.90535647,-0.9217871,-0.9249756,-0.90815675,-0.83750975,-0.766228,gfs.0p25.2023070418.f000.grib2
2023-07-04,18,0,0,1.7012703,0,298.49997,D,13.75,100.25,1.394834,1.5406592,1.6604272,1.7601001,1.863435,2.111897,2.2651415,-0.74738526,-0.75535643,-0.7717871,-0.7749756,-0.76815677,-0.69750977,-0.61622804,gfs.0p25.2023070418.f000.grib2
2023-07-05,0,200,0,1.0243948,3.20E-06,301.2,A,13.75,100.5,-0.7376807,-0.8098242,-0.8851001,-0.92481446,-0.9404199,-0.9602978,-0.96032226,-0.5379077,-0.542854,-0.5761255,-0.5967383,-0.5973462,-0.57158935,-0.54404294,gfs.0p25.2023070500.f000.grib2
2023-07-05,0,400,0,2.624395,0,300.1,B,13.75,100.75,-1.9176806,-2.0898242,-2.2751,-2.3848145,-2.45042,-2.5402977,-2.5503223,-0.89790773,-0.932854,-1.0061255,-1.0367383,-1.0373462,-1.0015893,-0.944043,gfs.0p25.2023070500.f000.grib2
2023-07-05,0,100,0,0.9243948,0,299.9,C,14,100.5,-0.70768064,-0.73982424,-0.8051001,-0.82481444,-0.8304199,-0.82029784,-0.8003223,-0.10790771,-0.072854005,-0.06612549,-0.03673828,-0.0073461914,0.09841064,0.17595702,gfs.0p25.2023070500.f000.grib2
2023-07-05,0,100,0,0.82439476,2.32E-05,300,D,13.75,100.25,0.63231933,0.6801758,0.7248999,0.75518554,0.77958006,0.8397021,0.8696777,-0.037907716,-0.0028540038,0.013874512,0.03326172,0.05265381,0.13841064,0.18595703,gfs.0p25.2023070500.f000.grib2
2023-07-05,6,7900,0,4.70152,0,310.5,A,13.75,100.5,3.9762304,4.146382,4.415161,4.5852027,4.6720705,4.8599634,4.919595,1.6590406,1.6835767,1.7808594,1.8473706,1.8838867,1.9341309,1.9503857,gfs.0p25.2023070506.f000.grib2
2023-07-05,6,2800,0,2.8015199,0.0001456,307.4,B,13.75,100.75,-0.9937695,-0.73361814,-0.72483885,-0.68479735,-0.6379297,-0.52003664,-0.44040528,0.67904055,0.73357666,0.7908594,0.8273706,0.8538867,0.9041309,0.93038577,gfs.0p25.2023070506.f000.grib2
2023-07-05,6,9500,0,5.40152,0,309.7,C,14,100.5,4.5362306,4.756382,5.085161,5.2952027,5.4120703,5.6299634,5.7095947,1.7490405,1.8735766,2.0108595,2.0973706,2.1538868,2.2641308,2.3103857,gfs.0p25.2023070506.f000.grib2
2023-07-05,6,5400,0,4.90152,0,307.5,D,13.75,100.25,3.7662306,3.866382,4.065161,4.1852026,4.2520704,4.369963,4.399595,1.2090405,1.3035767,1.3908594,1.4473706,1.4938867,1.5841309,1.6203858,gfs.0p25.2023070506.f000.grib2
2023-07-05,12,3900,0,5.3273363,1.76E-05,303.85672,A,13.75,100.5,3.893755,4.36615,4.8361692,5.135347,5.3291674,5.732129,5.8724217,0.9110352,1.0118555,1.1098657,1.180774,1.2114624,1.3009131,1.3311646,gfs.0p25.2023070512.f000.grib2
2023-07-05,12,1800,0,3.9273362,9.04E-05,301.7567,B,13.75,100.75,1.5037549,1.81615,2.0461695,2.2353468,2.4091675,2.852129,3.0624218,0.83103514,0.9618555,1.0598657,1.1407739,1.2014624,1.340913,1.3811646,gfs.0p25.2023070512.f000.grib2
2023-07-05,12,2100,0,5.127336,3.12E-05,302.95673,C,14,100.5,2.5237548,2.87615,3.2061694,3.4553466,3.6391675,4.032129,4.2224216,1.1710352,1.3118554,1.4398657,1.5407739,1.6114624,1.740913,1.8011645,gfs.0p25.2023070512.f000.grib2
2023-07-05,12,1700,0,6.927336,0,300.5567,D,13.75,100.25,3.2937548,3.7261498,4.1761694,4.4953465,4.7291675,5.312129,5.612422,1.3710351,1.5618554,1.7698658,1.9107739,2.0214624,2.300913,2.4511645,gfs.0p25.2023070512.f000.grib2
2023-07-05,18,600,0,2.538243,0,301.5,A,13.75,100.5,1.8155932,1.9897461,2.1643848,2.2691674,2.3293383,2.436897,2.4555323,0.37695312,0.43073243,0.47508788,0.50881594,0.5202588,0.56865233,0.5832275,gfs.0p25.2023070518.f000.grib2
2023-07-05,18,300,0,2.138243,0,299.5,B,13.75,100.75,1.3855933,1.5597461,1.6943848,1.7891675,1.8893384,2.086897,2.1755323,0.7469531,0.8407324,0.9050879,0.94881594,0.9902588,1.0586524,1.0832275,gfs.0p25.2023070518.f000.grib2
2023-07-05,18,700,0,4.338243,0,299.3,C,14,100.5,1.9855933,2.269746,2.5443847,2.7691674,2.9593384,3.466897,3.7455323,0.9569531,1.0807325,1.2050879,1.288816,1.3602588,1.5386523,1.6032275,gfs.0p25.2023070518.f000.grib2
2023-07-05,18,300,0,3.138243,0,298.6,D,13.75,100.25,1.9355932,2.1497462,2.3543847,2.5191674,2.6593385,3.006897,3.1355321,0.8969531,1.0107324,1.1050879,1.188816,1.2702588,1.4486524,1.5032276,gfs.0p25.2023070518.f000.grib2
2023-07-06,0,500,0,2.3036132,0,300.79755,A,13.75,100.5,1.5464429,1.728042,1.8895606,1.9778882,2.0245557,2.1195045,2.1610742,0.046201173,0.08790772,0.1104834,0.13045166,0.14271973,0.17612548,0.1965503,gfs.0p25.2023070600.f000.grib2
2023-07-06,0,500,0,2.3036132,0,301.19754,B,13.75,100.75,1.4864429,1.658042,1.7995605,1.8778882,1.9345556,2.0495043,2.1010742,0.33620116,0.4179077,0.4704834,0.5104517,0.5427197,0.6361255,0.6965503,gfs.0p25.2023070600.f000.grib2
2023-07-06,0,800,0,4.2036133,0,299.59753,C,14,100.5,1.8564429,2.138042,2.3795605,2.5478883,2.6845558,3.0595045,3.2710743,1.2062012,1.3379077,1.4804834,1.5704516,1.6227198,1.7761254,1.8365502,gfs.0p25.2023070600.f000.grib2
2023-07-06,0,400,0,3.4036133,0,298.69754,D,13.75,100.25,1.6364429,1.888042,2.0895605,2.2778883,2.4545557,2.9395044,3.211074,0.13620117,0.14790772,0.1704834,0.20045166,0.22271973,0.2961255,0.3465503,gfs.0p25.2023070600.f000.grib2
2023-07-06,6,600,0,1.3034432,0,307.54315,A,13.75,100.5,-1.4782275,-1.2303565,-1.228999,-1.2237281,-1.1952124,-1.1026099,-1.0342188,0.37169188,0.3315454,0.35325196,0.37440187,0.37601808,0.39388427,0.39499757,gfs.0p25.2023070606.f000.grib2
2023-07-06,6,1600,0,3.2034433,0,303.44315,B,13.75,100.75,2.8217726,2.8696434,3.091001,3.206272,3.2547877,3.3273902,3.3357813,-1.1883081,-1.1484545,-1.196748,-1.2155981,-1.2039819,-1.1661158,-1.1250024,gfs.0p25.2023070606.f000.grib2
